"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3"
"599",2,2,18,2,2,2,1,2,1,4,2,2,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10,11,11
"600",2,2,18,1,1,2,4,4,1,4,3,2,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14
"601",2,2,17,1,1,2,1,1,3,4,3,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14
"602",2,1,18,2,1,2,2,2,3,3,1,2,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8,8,10
"603",2,1,18,2,2,2,2,2,4,4,1,1,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13
"604",2,1,18,1,2,1,4,2,5,3,4,2,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0
"605",2,1,18,2,1,2,1,1,1,4,1,2,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10
"606",2,1,19,2,1,2,1,1,1,4,3,1,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0
"607",2,1,17,2,1,2,4,2,5,3,1,1,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18
"608",2,1,17,1,2,1,2,1,4,3,4,2,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12
"609",2,1,18,2,2,1,1,1,1,4,1,2,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11
"610",2,1,18,2,1,2,1,2,1,1,1,1,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,11,11,12
"611",2,1,19,1,1,1,1,1,1,1,1,3,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0
"612",2,1,18,1,1,2,2,2,4,3,2,2,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15
"613",2,2,17,1,1,2,4,3,4,3,2,2,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11
"614",2,1,18,NA,1,2,3,3,4,4,1,1,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10
"615",2,1,17,1,1,2,4,4,5,4,3,1,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12
"616",2,1,17,2,2,1,3,2,4,3,4,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,15,14,15
"617",2,2,18,2,2,2,1,1,3,4,2,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14
"618",2,1,18,2,2,2,1,1,1,4,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18
"619",2,1,18,1,2,1,1,2,1,3,1,2,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15
"620",2,1,18,2,1,2,3,3,4,4,3,2,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13
"621",2,1,17,2,2,2,4,4,1,1,1,2,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15
"622",2,1,17,1,1,2,1,2,3,4,1,1,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13
"623",2,2,18,1,1,2,1,3,1,3,1,2,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9
"624",2,2,18,2,2,2,4,4,5,4,3,2,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16
"625",2,1,17,1,1,2,1,1,3,4,4,2,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9
"626",2,1,18,2,1,2,2,3,1,4,1,1,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10
"627",2,1,18,1,1,2,4,4,3,5,3,1,3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,7,5,0
"628",2,2,18,1,2,2,1,2,1,4,3,1,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10
"629",2,1,17,2,1,2,2,2,3,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12
"630",2,1,17,NA,1,2,1,2,3,3,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9
"631",2,1,18,1,2,2,4,4,3,3,4,2,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17
"632",2,1,18,1,1,2,1,1,3,3,2,2,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12
"633",2,1,19,1,1,2,1,1,1,3,1,3,2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9
"634",2,1,18,1,2,2,4,4,5,4,1,2,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14
"635",2,1,18,2,1,2,3,3,3,3,2,2,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,16
"636",2,1,17,1,1,2,3,1,1,3,4,2,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9
"637",2,2,18,NA,1,2,4,4,5,5,2,1,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19
"638",2,2,18,1,1,2,2,1,3,3,3,2,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0
"639",2,2,17,2,1,2,2,3,3,4,2,1,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,14,15,16
"640",2,2,19,1,1,2,1,1,3,4,3,2,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,5,8,0
"641",2,2,18,1,1,2,4,2,3,3,2,1,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,0,7,7,0
"642",2,1,18,1,1,2,2,2,1,3,3,2,2,3,0,0,0,0,0,1,1,0,0,5,3,3,1,3,4,0,14,17,15
"643",2,1,17,2,1,2,4,3,5,3,3,2,2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,1,1,0,6,9,11
"644",2,1,18,1,1,2,4,4,5,1,4,2,3,1,0,0,1,0,1,1,1,1,1,4,4,3,2,2,5,4,7,9,10
"645",2,1,19,1,1,2,2,3,4,3,1,2,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,4,10,11,10
"646",2,1,18,2,2,2,3,1,5,4,1,2,1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,1,1,4,15,15,16
"647",2,1,18,2,1,2,1,1,3,3,1,2,2,2,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5,6,11,12,9
"648",2,2,17,2,2,2,3,1,4,4,1,2,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,6,10,10,10
"649",2,2,18,1,2,2,3,2,4,3,1,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,4,10,11,11
